Medições - 8puzzle
Algoritmo A* - sequencial
"8puzzle-easy_1";"sequencial";"sim";18;192;117;77;192;0;122;1;1;0;1;0,000131
"maze_good-7";paralelo - procura exaustiva;2;"Sim/Não";"0-178";1594;1585;58;1594;1;1618;10;0;0;0;0,001058;0,668
"maze_good-7";paralelo - procura exaustiva;4;"Sim/Não";"0-178";1719;1716;84;1719;8;1755;14;0;0;0;0,000873;0,81
"maze_good-7";paralelo - procura exaustiva;6;"sim";178;1799;1805;85;1799;12;1843;18;1;0;1;0,000769;0,919
"maze_good-7";paralelo - procura exaustiva;8;"sim";178;1845;1856;82;1845;16;1896;21;1;0;1;0,000726;0,974
"maze_good-8";paralelo - procura exaustiva;2;"Sim/Não";"0-248";1802;1795;50;1802;7;1843;21;0;0;0;0,001066;0,717
"maze_good-8";paralelo - procura exaustiva;4;"Sim/Não";"0-248";1873;1879;77;1873;17;1931;29;0;0;0;0,000933;0,819
"maze_good-8";paralelo - procura exaustiva;6;"sim";240;1926;1948;84;1926;28;2003;38;1;0;1;0,000848;0,901
"maze_good-8";paralelo - procura exaustiva;8;"sim";"240-244";1975;2014;81;1975;41;2070;51;1;0;1;0,00079;0,967
"maze_good-9";paralelo - procura exaustiva;2;"Sim/Não";"0-368";2132;2121;39;2132;7;2166;18;0;0;0;0,001277;0,684
"maze_good-9";paralelo - procura exaustiva;4;"Sim/Não";"0-344";2240;2248;58;2240;23;2299;33;0;0;0;0,001116;0,783
"maze_good-9";paralelo - procura exaustiva;6;"sim";"328-336";2322;2355;64;2322;43;2409;52;1;0;1;0,001041;0,84
"maze_good-9";paralelo - procura exaustiva;8;"Sim/Não";"0-328";2438;2500;70;2438;73;2560;82;0;0;0;0,001044;0,837
"maze_good-10";paralelo - procura exaustiva;2;"sim";"110-124";853;853;50;853;16;965;37;1;0;1;0,000604;0,536
"maze_good-10";paralelo - procura exaustiva;4;"sim";"110-120";883;946;60;883;69;1067;91;1;0;1;0,000567;0,571
"maze_good-10";paralelo - procura exaustiva;6;"sim";"110-114";908;999;60;908;95;1128;114;1;0;1;0,000488;0,664
"maze_good-10";paralelo - procura exaustiva;8;"sim";"110-116";930;1040;54;930;114;1173;131;1;0;1;0,000423;0,766
